CODIGO,DEPARTAMENTO,PROVINCIA,ATM,ANIO,SEMESTRE,ALCALDE,CCPP_TOTAL,CCPP_SERV,CCPP_SIST_AGUA,CCPP_SIST_NCONV,CCPP_SIST_CONV,CCPP_ABAST_CCPP,CCPP_HAB_01,CCPP_HAB_02,CCPP_HAB_03,CCPP_MICROMED,ATM_GESTION,UNIDAD_ORGANICA,MONTO_POI,PRESTADOR_CUOTA,PRESTADOR_CUOTA_INCREM,PRESTADOR_CUOTA_SUNASS
CUE-06559,HUANUCO,HUANUCO,AMARILIS,2022,SEM-I,ALEX CELESTINO VÁSQUEZ,64,15,15,0,15,6,1,1,0,0,SI,SUB GERENCIA DE MANEJO Y GESTION AMBIENTAL,122227.00,15,12,10
CUE-06560,AMAZONAS,CHACHAPOYAS,LEVANTO,2022,SEM-I,PABLO VILCA HUAMAN,31,7,7,0,0,1,0,0,0,0,SI,GERENCIA DE SERVICIOS COMUNALES,12090.00,1,0,1
CUE-06561,JUNIN,HUANCAYO,HUAYUCACHI,2022,SEM-I,CLEVER LUIS CARHUALLANQUI CARHUALLANQUI,1,1,1,0,1,0,1,1,0,0,NO,,,2,0,0
CUE-06562,AMAZONAS,BAGUA,LA PECA,2022,SEM-I,FIDEL JARA CABRERA,32,26,26,26,0,8,1,1,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL,65617.00,22,0,3
CUE-06563,AMAZONAS,LUYA,LONYA CHICO,2022,SEM-I,EFRAIN GUERRA GOMEZ,7,7,7,1,6,0,0,0,0,1,SI,MUNICIPALIDAD DISTRITAL DE LONYA CHICO,14500.00,5,0,0
CUE-06564,AMAZONAS,BONGARA,JUMBILLA,2022,SEM-I,Rómulo Flumencio Vargas Más,29,2,2,0,0,0,0,0,0,0,SI,GERENCIA DE SERVICIOS Y DESARROLLO SOCIAL,55441.00,1,0,0
CUE-06565,AMAZONAS,UTCUBAMBA,YAMON,2022,SEM-I,GILBERTO AREVALO TORRES,41,41,10,30,1,7,0,0,0,0,SI,DIRECCION DE DESARROLLO ECONOMICO LOCAL,50000.00,8,0,1
CUE-06566,AMAZONAS,UTCUBAMBA,JAMALCA,2022,SEM-I,EDINSON URBINA LOPEZ,53,21,21,0,21,6,0,0,0,0,SI,SUB GERENCIA DE SERVICIOS PUBLICOS Y ASUNTOS COMUNALES,42500.00,21,0,3
CUE-06567,CUSCO,CANAS,PAMPAMARCA,2022,SEM-I,RONALD APARICIO GARATE,14,12,10,0,10,2,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL,54100.00,9,7,8
CUE-06568,AYACUCHO,LUCANAS,LLAUTA,2022,SEM-I,FREDY ROGGER MUNARES PRADO,78,22,22,56,22,9,0,0,0,0,SI,MUNICIPALIDAD DISTRITAL DE LLAUTA,62380.00,4,0,0
CUE-06569,PASCO,OXAPAMPA,CHONTABAMBA,2022,SEM-I,TONY GUERRERO VERDE,37,25,16,0,16,5,0,0,0,0,SI,GERENCIA DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,54100.00,5,0,5
CUE-06570,AYACUCHO,PARINACOCHAS,CHUMPI,2022,SEM-I,ADRIAN VICTOR GELDRES MUÑOA,7,7,7,0,7,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL,14.58,7,7,7
CUE-06571,ICA,ICA,LOS AQUIJES,2022,SEM-I,HERMELINDA ALEJO CORONADO,21,21,7,2,4,14,5,5,0,0,SI,GERENCIA DE SERVICIOS PÚBLICOS,0.00,5,1,0
CUE-06573,PASCO,PASCO,PAUCARTAMBO,2022,SEM-I,Luis Marín POMACHAGUA OSORIO,132,48,46,0,46,3,1,1,0,0,SI,Sub Gerencia del Ambiente y Servicios Públicos,305860.50,5,0,0
CUE-06574,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2022,SEM-I,LAYNES SILVA VIGO,7,7,7,4,3,2,1,1,0,0,SI,SANEAMIENTO,23000.00,0,1,0
CUE-06575,LIMA,YAUYOS,MIRAFLORES,2022,SEM-I,LENIN OSCAR SANTIAGO DAVILA,5,2,2,2,0,0,0,0,0,0,SI,Sub Gerencia de Desarrollo Social,3000.00,1,0,0
CUE-06576,AYACUCHO,HUAMANGA,ACOS VINCHOS,2022,SEM-I,CARLOS ALBERTO AYME SIMON,41,40,31,1,40,5,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO ECONOMICO LOCAL Y MEDIO AMBIENTE,29300.00,29,0,1
CUE-06577,LA LIBERTAD,PACASMAYO,GUADALUPE,2022,SEM-I,BENJAMIN BANDA ABANTO,25,25,25,0,25,0,5,5,0,0,SI,Medio Ambiente,6000.00,20,0,7
CUE-06578,AMAZONAS,CHACHAPOYAS,BALSAS,2022,SEM-I,SEGUNDO PABLO MAZA SÁNCHEZ,24,8,8,16,8,2,0,0,0,0,SI,BALSAS,9000.00,0,0,0
CUE-06579,ANCASH,YUNGAY,QUILLO,2022,SEM-I,FORTUNATO SANTOS CABALLERO LACHO,91,60,45,0,45,15,0,0,0,0,SI,GERENCIA DE DESARROLLO ECONÓMICO Y SOCIAL,122000.00,43,0,0
CUE-06580,SAN MARTIN,SAN MARTIN,CHAZUTA,2022,SEM-I,FERNANDO DIAZ VELA,14,11,6,5,6,0,0,0,0,0,SI,DIVISIÓN DE DESARROLLO ECONOMICO Y AMBIENTAL,1700.00,10,5,0
CUE-06581,CUSCO,CALCA,COYA,2022,SEM-I,MARIO WILIAN MORA VASQUEZ,12,8,8,1,7,1,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL,25.00,8,5,0
CUE-06582,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,2022,SEM-I,OBED PORTOCARRERO PORTOCARRERO,12,4,4,2,2,3,0,0,0,0,SI,AREA DE DESARROLLO ECONOMICO Y MEDIO AMBIENTE,3338.00,2,0,0
CUE-06584,AMAZONAS,LUYA,LUYA VIEJO,2022,SEM-I,LAURIANO FERNANDEZ COLLANTES,1,1,1,0,1,0,0,0,0,0,SI,DESARROLLO AMBIENTAL,10.00,2,0,2
CUE-06585,ANCASH,HUARI,CHAVIN DE HUANTAR,2022,SEM-I,YON DIOSER RAMIREZ ALBORNOZ,58,40,35,0,35,5,1,1,1,0,SI,GERENCIA DE SERVICIOS PÚBLICOS,864306.00,21,0,0
CUE-06586,LAMBAYEQUE,CHICLAYO,PATAPO,2022,SEM-I,JUAN GUEVARA TORRES,26,12,7,1,7,1,2,2,0,1,SI,GERENCIA MUNICIPAL,,3,0,1
CUE-06587,CUSCO,CANAS,CHECCA,2022,SEM-I,JOSE CARLOS CHAIÑA CARPIO,120,85,58,0,85,27,0,0,0,0,SI,GERENCIA DE DESARROLLO ECONOCMICO Y GESTION AMBIENTAL,279344.62,26,5,20
CUE-06588,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,2022,SEM-I,JOSE NERIDO ARBILDO AGUILAR,13,10,7,1,7,3,0,0,0,0,SI,OFICINA DE DESARROLLO HUMANO Y PROMOCIÓN SOCIAL,14000.00,1,0,0
CUE-06589,AREQUIPA,CARAVELI,JAQUI,2022,SEM-I,Guisela Medalid Padilla Rojas,21,2,2,0,2,0,0,0,0,0,SI,Gerencia de servicios comunales y gestión ambiental,18000.00,1,0,0
CUE-06590,AREQUIPA,AREQUIPA,QUEQUENA,2022,SEM-I,LAURA ISABEL LOPEZ DAVALOS,6,4,3,0,3,0,1,1,0,0,SI,SUBGERENCIA DE GESTIÓN AMBIENTAL ORNATO Y LIMPIEZA PÚBLICA,0.00,0,0,0
CUE-06591,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,2022,SEM-I,OBER CORITUMAY QUISPE,13,13,13,0,0,0,0,0,0,0,SI,Sub Gerencia Social y Servicios Municipales,44800.00,12,0,0
CUE-06592,AYACUCHO,HUANCA SANCOS,SACSAMARCA,2022,SEM-I,Lázaro  Cayampi  Espillco,5,5,5,0,5,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL Y SERVICIOS PUBLICOS,54400.00,5,0,0
CUE-06594,LAMBAYEQUE,LAMBAYEQUE,OLMOS,2022,SEM-I,JAVIER ROQUE ANTON,211,99,91,2,89,16,1,1,0,3,SI,SUB GERENCIA DE DESARROLLO URBANO Y RURAL,245732.00,57,0,0
CUE-06595,AMAZONAS,CHACHAPOYAS,SOLOCO,2022,SEM-I,Eder Jhon Zuta Tochon,8,7,7,7,1,1,0,0,0,0,SI,SERVICIOS,66865.00,6,4,6
CUE-06596,CUSCO,URUBAMBA,HUAYLLABAMA,2022,SEM-I,AMILCAR CUSICUNA ALVAREZ,35,26,9,0,9,3,0,0,0,1,SI,SUB GERENCIA DE DESARROLLO ECONOMICO LOCAL,26.00,7,0,5
CUE-06597,AREQUIPA,LA UNION,QUECHUALLA,2022,SEM-I,NOE RONALD PULCHA MEDINA,31,2,2,29,2,0,0,0,0,0,SI,UNIDAD DE PROGRAMAS SOCIALES MEDIO AMBIENTE Y SERVICIOS PUBLICOS,8000.00,2,0,0
CUE-06598,ICA,PALPA,RIO GRANDE,2022,SEM-I,MOISES AGUAYO RAMIREZ,36,13,13,0,13,0,0,0,0,0,SI,GERENCIA DE INFRAESTRUCTURA Y DESARROLLO URBANO,16000.00,3,0,0
CUE-06599,ANCASH,BOLOGNESI,PACLLON,2022,SEM-I,ADHEMIR CARRERA PADILLA,40,2,2,0,2,0,0,0,0,0,SI,Área de desarrollo urbano rural y ambiental,9152.64,0,0,0
CUE-06600,AMAZONAS,BONGARA,RECTA,2022,SEM-I,MANUEL JESUS LOPEZ GOLAC,7,7,7,0,7,5,0,0,0,0,SI,DEPARTAMENTO SE SERVIVIOS Y MEDIO AMBIENTE,29300.00,2,0,2
CUE-06601,LIMA,YAUYOS,LARAOS,2022,SEM-I,ALBIN LAUREANO BRAÑEZ HUALLULLO,5,5,5,0,5,0,0,0,0,0,NO,,,1,1,1
CUE-06602,CUSCO,LA CONVENCION,MEGANTONI,2022,SEM-I,ROBERTO ITALIANO PASCAL,45,27,27,0,27,0,1,1,0,0,SI,GERENCIA DEL AMBIENTE Y ENERGIA,350000.00,6,6,3
CUE-06603,ANCASH,YUNGAY,MATACOTO,2022,SEM-I,JUAN CARLOS MARQUEZ COORDERO,34,29,14,0,14,15,0,0,0,0,SI,AREA DE DESARROLLO ECONOMICO Y SOCIAL,62100.00,10,0,0
CUE-06604,LIMA,HUAROCHIRI,SANGALLAYA,2022,SEM-I,MELVA SANDRA FLORES MARAVI,42,6,6,0,6,0,0,0,0,1,SI,AREA DE SERVICIOS SSOCIALES Y COMUNALES,20000.00,5,0,0
CUE-06605,AYACUCHO,HUANTA,HUANTA,2022,SEM-I,WALTER MARIANO ARCE VILLAR,50,50,50,0,0,0,0,0,0,0,SI,DIVISION DE MEDIO AMBIENTE Y ATMMSAS,58672.00,50,48,48
CUE-06606,LORETO,ALTO AMAZONAS,LAGUNAS,2022,SEM-I,ARRI PEZO MURAYARI,53,0,2,1,1,1,1,1,0,0,SI,OFICINA DE DESARROLLO Y PROMOCION SOCIAL,95300.00,1,0,0
CUE-06607,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,2022,SEM-I,OSWALDO PERALTA ROJAS,55,5,1,0,1,5,0,0,0,0,SI,GERENCIA DE DESARROLLO TERRITORIAL E INFRAESTRUCTURA,36000.00,5,0,5
CUE-06608,LORETO,DATEM DEL MARAÑON,MORONA,2022,SEM-I,VICTOR RAUL PEREZ RAMIREZ,85,1,5,0,5,0,0,0,0,0,SI,GERENCIA DE BIENESTAR ECONÓMICO Y SOCIAL,25000.00,0,0,0
CUE-06609,LIMA,HUAURA,SAYAN,2022,SEM-I,FELIX CARRILLO DIESTRA,195,32,25,1,26,13,2,2,0,5,SI,GERENCIA DE DESARROLLO URBANO Y RURAL,40000.00,13,0,1
CUE-06610,LORETO,LORETO,NAUTA,2022,SEM-I,GIAMPAOLO OSSIO ROJAS FLORINDEZ,84,7,15,6,9,0,10,0,0,0,SI,GERENCIA DE SERVICIOS SANEAMIENTO Y AMBIENTE,500000.00,2,0,0
CUE-06611,LORETO,LORETO,TIGRE,2022,SEM-I,TITO MAYANCHI TUYTUY,51,25,25,5,25,0,1,1,0,0,SI,GERENCIA DE SERVICIOS PUBLICOS,55000.00,1,0,0
CUE-06612,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,2022,SEM-I,RODOLFO DIAZ SOTO,65,6,6,3,3,0,2,2,0,0,SI,ALCALDIA,377086.00,5,0,0
CUE-06614,ANCASH,HUARI,HUACCHIS,2022,SEM-I,ELIEL  FIDEL GARRIDO TELLO,21,12,9,0,9,3,0,0,0,0,SI,Sub Gerencia de Desarrollo Económico y Servicios Públicos,30400.00,8,0,0
CUE-06615,HUANCAVELICA,CHURCAMPA,EL CARMEN,2022,SEM-I,HUGO GALVÁN DE LA PEÑA,53,26,21,13,,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO ECONÓMICO Y MEDIO AMBIENTE,52220.00,20,0,0
CUE-06616,LIMA,CAÑETE,QUILMANA,2022,SEM-I,PEDRO  ANTONIO REVILLA SEMINARIO,59,16,5,0,16,0,2,2,0,5,SI,GERENCIA DE SERVICIOS PUBLICOS Y GESTION AMBIENTAL,1000.00,3,0,0
CUE-06617,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,2022,SEM-I,PORTUGAL RAMOS MAMANI,22,5,5,2,3,0,0,0,0,0,SI,GESTION AMBIENTAL Y SERVICIOS PUBLICOS,10000.00,0,0,0
CUE-06618,LORETO,REQUENA,SAQUENA,2022,SEM-I,JOSE ALVARO GARCÍA TORRES,16,2,2,0,2,0,0,0,0,0,SI,OFICINA DE DESARROLLO SOCIAL Y MEDIO AMBIENTE,0.00,1,0,0
CUE-06619,LORETO,MARISCAL RAMON CASTILLA,YAVARI,2022,SEM-I,TITO LOZANO RAMIREZ,63,5,5,0,5,0,2,2,0,0,SI,GERENCIA DE DESARROLLO EINCLUSION SOCIAL,139590.00,5,5,5
CUE-06620,LORETO,MAYNAS,BELEN,2022,SEM-I,GERSON LECCA GARCIA,58,3,6,0,6,0,0,0,0,0,SI,GERENCIA DE INFRAESTRUCTURA DESARROLLO URBANO Y RURAL,30000.00,3,0,0
CUE-06621,LORETO,MAYNAS,IQUITOS,2022,SEM-I,FRANCISCO SANJURJO DÁVILA,18,1,2,0,0,0,0,0,0,1,SI,SUB GERENCIA DE SANEAMIENTO,0.00,0,0,0
CUE-06622,LORETO,LORETO,URARINAS,2022,SEM-I,LLINE LINARES ROJAS,99,7,7,5,2,0,0,0,0,0,SI,GERENCIA DE DESAROLLO SOCIAL,60000.00,0,,0
CUE-06623,LA LIBERTAD,CHEPEN,PACANGA,2022,SEM-I,Alan Villalobos Hernández,26,26,24,1,24,0,3,3,3,0,SI,GERENCIA DE SERVICIOS PUBLICOS Y MEDIO AMBIENTE,600000.00,24,14,0
CUE-06624,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,2022,SEM-I,ARNOLD SÁNCHEZ PACAYA,37,1,1,1,0,0,0,0,0,0,SI,GERENCIA DE DESARROLLO ECONÓMICO,65000.00,0,0,0
CUE-06625,LORETO,REQUENA,CAPELO,2022,SEM-I,JOSÉ SANTOS GARCIA BARDALES,11,1,4,3,1,0,1,1,0,0,SI,ÁREA DE PARTICIPACIÓN CIUDADANA Y DE MEDIO AMBIENTE,26500.00,1,0,0
CUE-06626,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,2022,SEM-I,JOE BILL MAMANI BARRIGA,3,3,3,3,3,0,3,3,0,0,SI,,,0,0,0
CUE-06627,LORETO,REQUENA,EMILIO SAN MARTIN,2022,SEM-I,JAVIER VRAGAS GAVIOLA,28,2,2,0,2,0,0,0,0,0,SI,GERENCIA DE DESARROLLO SOCIAL Y ECONOMICO,58300.00,2,0,0
CUE-06628,APURIMAC,AYMARAES,COLCABAMBA,2022,SEM-I,COSME ADOLFO MALDONADO QUISPE,32,32,6,0,6,0,0,0,0,0,SI,DIRECCIÓN DE DESARROLLO ECONOMICO AMBIENTAL,24.00,3,0,0
CUE-06629,LORETO,REQUENA,MAQUIA,2022,SEM-I,TOMAS OCHOA SORIA,45,4,1,41,4,0,0,0,0,0,SI,GERENCIA DE DESARROLLO ECONOMICO Y SOCIAL,59900.00,2,0,2
CUE-06630,LAMBAYEQUE,CHICLAYO,OYOTUN,2022,SEM-I,MARCO ANTONIO FLORES SERRANO,33,13,6,0,6,0,0,0,0,0,SI,SUBGERENCIA DE INFRAESTRUCTURA DE DESARROLLO URBANO Y RURAL      SIDUR,0.00,5,0,0
CUE-06631,LORETO,REQUENA,PUINAHUA,2022,SEM-I,ARNULFO TAFUR NAVARRO,18,4,4,0,4,0,0,0,0,0,SI,GERENCIA DE INFRAESTRUCTURA Y DESARROLLO URBANO,50300.00,2,0,1
CUE-06632,LORETO,REQUENA,SOPLIN,2022,SEM-I,CESAR NOE CABALLERO NASHNATE,7,1,1,6,1,0,0,0,0,0,SI,GERENCIA DE SERVICIOS PUBLICOS Y MEDIO AMBIENTE,28000.00,1,0,0
CUE-06633,LORETO,REQUENA,YAQUERANA,2022,SEM-I,DANIEL MANQUID JIMENEZ HUAMAN,17,0,17,0,0,0,0,0,0,0,SI,GERENCIA DE INFRAESTRUCTURA DESARROLLO URBANO RURAL,57500.00,0,0,0
CUE-06634,LIMA,HUARAL,SAN MIGUEL DE ACOS,2022,SEM-I,MAXIMO ESPINOZA ARROYO,3,3,3,0,3,0,0,0,0,0,SI,SERVICIOS PUBLICOS,2000.00,2,0,1
CUE-06635,LORETO,UCAYALI,CONTAMANA,2022,SEM-I,HECTOR SOTO GARCIA,71,13,7,3,8,0,0,0,0,0,SI,Gerencia de Servicios Saneamiento y Ambiente,174160.00,6,0,0
CUE-06636,LORETO,UCAYALI,SARAYACU,2022,SEM-I,BELISARIO QUINTEROS VARGAS,59,13,13,46,13,0,1,1,0,0,SI,GERENCIA DE INFRAESTRUCTURA,10000.00,2,1,1
CUE-06637,LORETO,UCAYALI,VARGAS GUERRA,2022,SEM-I,ARMANDO DAVILA MARINA,21,2,7,0,7,0,1,1,0,0,SI,GERENCIA DE INFRAESTRUCTURA Y DESARROLLO URBANO Y RURAL,8000.00,3,3,0
CUE-06638,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2022,SEM-I,FRANCISCO KELER RENGIFO KHAN,55,12,12,0,12,0,0,0,0,5,SI,Gerencia de Gestión Ambiental,110181.00,8,0,8
CUE-06639,LIMA,CAÑETE,LUNAHUANA,2022,SEM-I,NOE BENITO SALAZAR VILLARROEL,11,11,11,3,8,2,0,0,1,1,SI,OFICINA DE DESARROLLO URBANO Y RURAL,0.00,8,0,8
CUE-06640,JUNIN,CONCEPCION,SAN JOSE DE QUERO,2022,SEM-I,MAGNO TACZA ROJAS,17,15,15,0,15,0,0,0,0,0,SI,MUNICIPALIDAD DISTRITAL DE SAN JOSE DE QUERO,9000.00,15,0,0
CUE-06641,UCAYALI,ATALAYA,RAIMONDI,2022,SEM-I,GENY CAROL TRIGOSO VILLALOBOS,145,19,24,3,24,3,1,1,0,0,SI,GERENCIA DE SERVICIOS PUBLICOS,439437.00,12,0,10
CUE-06642,APURIMAC,ANDAHUAYLAS,TURPO,2022,SEM-I,REYNALDO PALOMINO ALHUAY,17,17,17,0,17,0,0,0,0,0,SI,MUNICIPALIDAD DISTRITAL DE TURPO,,17,0,0
CUE-06643,JUNIN,JAUJA,MARCO,2022,SEM-I,JORGE LUIS CARHUANCHO AMARU,5,5,3,1,1,1,0,0,0,0,SI,GERENCIA MUNICIPAL,3500.00,0,0,0
CUE-06644,JUNIN,CHUPACA,HUACHAC,2022,SEM-I,JAIME YONI CUEVA FERNANDEZ,8,8,8,0,7,0,0,0,0,1,SI,SUB GERENCIA DE INFRAESTRUCTURA Y DESARROLLO URBANO RURAL,16100.00,5,0,2
CUE-06645,APURIMAC,CHINCHEROS,ROCCHACC,2022,SEM-I,WILFREDO LIZANA VILLANUEVA,20,18,11,0,11,7,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO URBANO Y RURAL,52700.00,5,0,1
CUE-06646,HUANCAVELICA,HUANCAVELICA,HUANDO,2022,SEM-I,FIDEL BLADIMIR SIMON CCENTE,28,28,28,0,28,0,0,0,0,0,SI,Sub Gerencia de Desarrollo Económico y Ambiental,34321.60,22,1,1
CUE-06647,SAN MARTIN,RIOJA,YURACYACU,2022,SEM-I,DAYCI HIDALGO VILLACIS,9,3,1,0,1,2,1,1,0,0,SI,GERENCIA DE DESARROLLO SOCIAL,6.00,0,0,0
CUE-06648,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,2022,SEM-I,AMANCIO HIGINIO VARGAS,19,2,2,0,2,0,0,0,0,0,SI,Oficina de Infraestructura y Desarrollo Urbano Rural,29300.00,0,0,0
CUE-06649,LAMBAYEQUE,CHICLAYO,ETEN,2022,SEM-I,NILTON EMILIO CHAFLOQUE CORDOVA,5,2,2,2,2,0,0,0,0,1,SI,GERENCIA DE SERVICIOS MUNICIPALES Y GESTION AMBIENTAL,3280.00,2,0,2
CUE-06650,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,2022,SEM-I,YOALDINO ALVARADO SILVA,7,3,3,0,3,0,0,0,0,0,SI,ADUR,0.00,1,0,0
CUE-06651,JUNIN,JAUJA,SAN LORENZO,2022,SEM-I,DAVID ZAULO PALACIOS ARIAS,8,1,1,0,0,0,1,1,0,0,SI,SUB GERENCIA DE OBRAS DESARROLLO URBANO RURAL,2000.00,1,0,0
CUE-06652,ANCASH,BOLOGNESI,MANGAS,2022,SEM-I,JAIME ORLANDO LLANOS ESTRADA,11,3,3,0,3,0,0,0,0,0,SI,SUB GERENCIA DESARROLLO SOCIAL Y ECONOMICO,0.00,0,0,0
CUE-06653,JUNIN,CHUPACA,YANACANCHA,2022,SEM-I,CRUGER MIRANDA ROSALES,24,5,5,2,5,1,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO URBANO Y RURAL,20000.00,5,0,0
CUE-06654,ANCASH,HUARAZ,PIRA,2022,SEM-I,HECTOR RAUL OBREGON INTI,77,23,22,0,22,1,0,0,0,0,SI,GERENCIA DE SERVICIOS A LA CIUDAD,81787.60,19,2,7
CUE-06655,JUNIN,SATIPO,RIO TAMBO,2022,SEM-I,LUIS ANTONIO BUENDIA VASQUEZ,161,79,79,0,0,2,0,0,0,0,SI,GERENCIA DE DESARROLLO SOCIAL,219662.00,2,0,2
CUE-06656,HUANCAVELICA,HUANCAVELICA,MOYA,2022,SEM-I,ROBERTO SALAS ENRIQUEZ,12,12,12,0,0,0,0,0,0,0,SI,SUBGERENCIA DE DESARROLLO SOCIAL,35000.00,8,0,0
CUE-06657,CUSCO,CALCA,SANSALVADOR,2022,SEM-I,REYNALDO QUISPITUPA TUPACYUPANQUI,28,19,19,0,19,1,0,0,0,1,SI,GERENCIA DE DESARROLLO HUMANO SOCIAL Y SERVICIOS MUNICIPALES,230260.00,14,4,14
CUE-06658,LIMA,CAÑETE,SAN LUIS,2022,SEM-I,DELIA VICTORIA SOLORZANO CARRION,35,19,5,1,5,13,2,2,0,10,SI,SUB GERENCIA DE PROMOCIONDEL DESARROLLO LOCAL CONSERVACION MBIENTALSERVICIOS PUBLICOS,0.00,3,0,0
CUE-06659,HUANUCO,HUANUCO,PILLCO MARCA,2022,SEM-I,LIDGARDO VARA ESTRADA,10,8,8,1,8,2,3,3,0,2,SI,GERENCIA DE INFRAESTRUCTURA Y DESARROLLO TERRITORIAL,18082.50,6,0,4
CUE-06660,CAJAMARCA,SAN MARCOS,CHANCAY,2022,SEM-I,FERNANDO LUIS VALQUI TAPIA,26,15,15,1,15,5,0,0,0,4,SI,MUNICIPALIDAD DISTRITAL CHANCAY,26033.00,22,0,1
CUE-06661,AREQUIPA,LA UNION,SAYLA,2022,SEM-I,EDWIN ANDRES RAMOS CHANCAHUAÑA,24,6,5,0,3,1,0,0,0,0,SI,UNIDAD DE DESARROLLO URBANO Y RURAL,,0,0,0
CUE-06662,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,2022,SEM-I,Alinson Riva Novoa,25,16,4,12,4,12,0,0,0,0,SI,DIRECCION DE INFRAESTRUCTURA Y MEDIO AMBIENTE,14000.00,2,0,0
CUE-06663,ANCASH,HUARMEY,COCHAPETI,2022,SEM-I,Faustina Vilma Caro Soto,8,8,8,4,4,0,0,0,0,0,SI,Subgerencia de infraestructura desarrollo urbano rural y estudios,58050.00,4,1,0
CUE-06664,AMAZONAS,LUYA,OCALLI,2022,SEM-I,ARON FUENTES DAVILA,8,8,8,0,8,0,0,0,0,0,SI,AREA DE DESARROLLO SOCIAL,94674.00,5,2,0
CUE-06665,LAMBAYEQUE,FERREÑAFE,PITIPO,2022,SEM-I,JEAN PIERRE MARTINEZ ESPICHAN,60,28,28,6,28,9,2,2,1,13,SI,GERENCIA DE INFRAESTRUCTURA DE DESARROLLO URBANO Y RURAL,51303.50,26,1,4
CUE-06666,AMAZONAS,CONDORCANQUI,EL CENEPA,2022,SEM-I,CARLOS ALBERTO YANKIKAT,68,14,14,0,0,2,0,0,0,0,SI,GERENCIA MUNICIPAL,90.00,9,9,9
CUE-06667,AMAZONAS,LUYA,PROVIDENCIA,2022,SEM-I,WILDER PUERTA VASQUEZ,10,10,10,6,4,0,0,0,0,4,SI,DIVISION DE PROGRAMAS SOCIALES,49000.00,4,1,4
CUE-06668,LIMA,OYON,OYON,2022,SEM-I,REYNALDO PRIMITIVO ALCOSER MEDINA,7,7,7,0,7,0,0,0,0,0,SI,GERENCIA DE SERVICIO A LA CIUDAD Y GESTIÓN AMBIENTAL,168000.00,3,0,0
CUE-06669,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,2022,SEM-I,JOSE GIL MAMANI,34,11,11,0,11,0,0,1,0,0,SI,OFICINA DE MEDIO AMBIENTE Y DESARROLLO SOSTENIBLE,90047.00,5,0,3
CUE-06671,HUANCAVELICA,ACOBAMBA,MARCAS,2022,SEM-I,EDUARDO NUÑEZ YANGALI,22,22,11,11,11,0,0,0,0,0,SI,Sub Gerencia de Desarrollo Social y Servicios Públicos,27099.00,11,0,0
CUE-06672,UCAYALI,CORONEL PORTILLO,MANANTAY,2022,SEM-I,VICTOR HUGO LOPEZ RIOS,18,11,10,1,10,0,0,0,0,0,SI,GERENCIA DE OBRAS Y DESARROLLO URBANO,62720.10,9,3,0
CUE-06673,CUSCO,PAUCARTAMBO,CHALLABAMBA,2022,SEM-I,LIC SORAYDA CATIA CJUNO CORDOVA,36,36,36,10,26,0,0,0,0,0,SI,SUB GERENCIA DESARROLLO SOCIAL,360000.00,36,15,18
CUE-06674,HUANCAVELICA,TAYACAJA,PAZOS,2022,SEM-I,Walter Eduardo Linares Quilca,34,26,26,0,0,2,0,0,0,0,SI,Sub gerencia de Desarrollo Economico y Ambiental,50910.00,12,0,0
CUE-06675,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,2022,SEM-I,GILDER PINEDO PINEDO,33,13,16,3,13,0,0,0,0,0,SI,GERENCIA DE DESARROLLO SOCIAL,192800.00,15,2,0
CUE-06676,ANCASH,BOLOGNESI,CHIQUIAN,2022,SEM-I,GUDBERTO CARRERA PADILLA,58,8,5,0,5,4,0,0,0,1,SI,Gerencia de Desarrollo Urbano y Rural,10000.00,4,0,0
CUE-06677,LORETO,ALTO AMAZONAS,SANTA CRUZ,2022,SEM-I,JOSE OBLITAS HIDALGO,45,2,2,0,2,0,0,0,0,0,SI,Direccion de Obras,0.00,2,0,0
